Date,O/N,1M,3M,6M
2015-02-12,1.99485,,,
2015-02-11,1.99722,,,
2015-02-10,1.99203,,,
2015-02-09,1.99639,,,
2015-02-06,1.9909,,,
2015-02-05,1.99399,,,
2015-02-04,1.99566,,,
2015-02-03,1.97591,,,
2015-02-02,1.99511,,,
2015-01-30,1.99109,,,
2015-01-29,2.00197,,,
2015-01-28,1.99879,,,
2015-01-27,2.00125,,,
2015-01-26,1.99202,,,
2015-01-23,1.99086,,,
2015-01-22,1.99774,,,
2015-01-21,1.99555,,,
2015-01-20,1.99639,,,
2015-01-19,1.99348,,,
2015-01-16,1.99491,,,
2015-01-15,1.99134,,,
2015-01-14,1.99226,,,
2015-01-13,1.99284,,,
2015-01-12,1.99542,,,
2015-01-09,1.99598,,,
2015-01-08,1.99543,,,
2015-01-07,1.99464,,,
2015-01-06,1.99587,,,
2015-01-05,1.97926,,,
