Date,1M,3M,6M,1Y,2Y,3Y,4Y,5Y,7Y,10Y,20Y,25Y
2023-12-05,5.0521,5.2637,5.4571,5.8534,6.0155,6.0854,6.1307,6.154,6.1863,6.2332,6.3855,6.3877
2023-12-04,5.0323,5.224,5.5248,5.8348,5.9952,6.0641,6.1053,6.1242,6.1534,6.2131,6.3128,6.3102
2023-12-01,5.19,5.3645,5.6329,5.7766,5.9901,6.0649,6.1093,6.1308,6.1712,6.2291,6.313,6.3098
2023-11-30,5.2319,5.4175,5.6555,5.8023,5.9635,6.0631,6.1175,6.1393,6.1774,6.2348,6.2823,6.2771
2023-11-29,5.3163,5.4437,5.6382,6.0377,6.0202,6.092,6.1186,6.1304,6.1679,6.2108,6.3591,6.3616
2023-11-28,5.5584,5.5334,5.7776,6.0586,6.0236,6.125,6.1806,6.2071,6.2288,6.2607,6.3587,6.3564
2023-11-24,5.751,5.7399,5.9376,6.2694,6.0598,6.1482,6.2076,6.242,6.2715,6.3103,6.3684,6.368
2023-11-23,5.8076,5.7575,5.9454,6.3182,6.0906,6.1776,6.2348,6.2681,6.2929,6.3207,6.4871,6.5111
2023-11-22,5.8072,5.738,5.9215,6.3415,6.1611,6.2266,6.2719,6.3057,6.3569,6.4192,6.5644,6.5795
2023-11-21,5.9719,5.8773,6.0797,6.4149,6.2316,6.2723,6.2893,6.3002,6.3345,6.3969,6.5325,6.5581
2023-11-20,6.0415,6.0275,6.2072,6.5051,6.3131,6.3422,6.3502,6.3556,6.3883,6.4494,6.7583,6.7604
2023-11-17,6.1629,6.1423,6.301,6.4916,6.3052,6.3309,6.3489,6.3692,6.4226,6.539,6.7486,6.7502
2023-11-16,6.194,6.1941,6.4263,6.5144,6.3531,6.3655,6.38,6.411,6.4946,6.596,6.7473,6.7476
2023-11-15,6.1582,6.2094,6.4497,6.5414,6.3679,6.3779,6.3912,6.4186,6.4956,6.6004,6.6572,6.6611
2023-11-14,6.0925,6.1861,6.4657,6.5783,6.4221,6.4345,6.4534,6.4863,6.5777,6.7022,6.8014,6.8044
2023-11-13,6.0982,6.2029,6.4693,6.5852,6.4653,6.4852,6.5039,6.5298,6.6125,6.7427,6.8935,6.9001
2023-11-10,6.0474,6.1845,6.4582,6.5917,6.4822,6.5022,6.5184,6.5413,6.6209,6.7416,6.8905,6.885
2023-11-09,5.9791,6.1575,6.4533,6.6084,6.4694,6.4961,6.5183,6.5475,6.6359,6.748,6.923,6.9184
2023-11-08,5.9678,6.1543,6.4433,6.6142,6.5152,6.5446,6.5772,6.6284,6.7591,6.8555,6.8973,6.8922
2023-11-07,5.9612,6.1532,6.4251,6.6471,6.5554,6.6076,6.6593,6.7172,6.8339,6.9024,6.8852,6.8793
2023-11-06,5.9868,6.1792,6.3942,6.6021,6.5678,6.6159,6.6778,6.7512,6.8764,6.9229,6.9507,6.9485
2023-11-03,5.9596,6.171,6.3968,6.5828,6.5926,6.6399,6.7016,6.774,6.9131,6.9978,6.9795,6.9653
2023-10-31,5.9461,6.1497,6.3266,6.5638,6.568,6.6253,6.693,6.7678,6.9152,7.0331,7.0109,6.9997
2023-10-27,5.9325,6.1067,6.2509,6.5058,6.495,6.558,6.6325,6.714,6.8547,6.9405,6.9769,6.9995
2023-10-26,5.8814,6.0812,6.2285,6.4939,6.4848,6.5406,6.5979,6.6539,6.7552,6.8889,7.0012,7.001
2023-10-25,5.8851,6.0715,6.2196,6.4684,6.4719,6.5332,6.5871,6.6346,6.708,6.8172,6.9634,6.9996
2023-10-24,5.9067,6.0663,6.1908,6.4834,6.4127,6.4747,6.5368,6.5963,6.6755,6.7495,6.6947,6.5487
2023-10-23,5.9063,6.0398,6.2194,6.5059,6.405,6.462,6.5192,6.5725,6.6259,6.6319,6.6774,6.5329
2023-10-20,5.8822,6.0104,6.1654,6.4618,6.3839,6.4409,6.502,6.5631,6.6233,6.617,6.6737,6.5318
2023-10-19,5.8328,5.9819,6.2003,6.4589,6.3761,6.4417,6.499,6.5534,6.6098,6.6106,6.6706,6.5323
2023-10-18,5.8245,5.9541,6.1839,6.3559,6.365,6.4194,6.465,6.51,6.5674,6.5733,6.6663,6.5328
2023-10-17,5.8155,5.9445,6.1771,6.3509,6.355,6.4055,6.4457,6.4876,6.5539,6.57,6.6581,6.5329
2023-10-16,5.7918,5.911,6.1693,6.3362,6.3252,6.3833,6.4271,6.4654,6.5196,6.5535,6.6515,6.5324
2023-10-13,5.7458,5.8711,6.1458,6.3085,6.3301,6.383,6.422,6.4594,6.5122,6.5528,6.5474,6.533
2023-10-12,5.7472,5.8717,6.1256,6.3186,6.3175,6.3815,6.4274,6.467,6.5138,6.5453,6.5472,6.5326
2023-10-11,5.7591,5.877,6.103,6.2865,6.3153,6.3832,6.4443,6.496,6.5486,6.576,6.5515,6.5317
2023-10-10,5.7542,5.843,6.0811,6.2962,6.3508,6.4115,6.457,6.4953,6.5421,6.5464,6.5506,6.5317
2023-10-09,5.6727,5.7297,6.0378,6.2768,6.3526,6.4029,6.4328,6.4592,6.5116,6.546,6.5485,6.5322
2023-10-06,5.6437,5.7119,6.0106,6.2438,6.3151,6.3566,6.3851,6.4113,6.4755,6.5846,6.535,6.5298
2023-10-05,5.6114,5.6857,6.0072,6.265,6.3057,6.3425,6.3738,6.4071,6.4783,6.5532,6.5352,6.5295
2023-10-04,5.6084,5.6732,5.9907,6.2655,6.2658,6.312,6.3574,6.4021,6.4681,6.5103,6.5354,6.5298
2023-10-03,5.608,5.6677,5.9879,6.2267,6.2529,6.2906,6.3228,6.3555,6.4162,6.4874,6.5343,6.53
2023-10-02,5.5601,5.6555,5.9757,6.2179,6.2512,6.2878,6.3182,6.3506,6.4157,6.4898,6.4757,6.4738
2023-09-29,5.6464,5.7049,5.9828,6.1941,6.2503,6.2855,6.314,6.3445,6.4124,6.4902,6.5002,6.489
2023-09-28,5.5817,5.6548,5.9764,6.1803,6.2358,6.2697,6.3003,6.3406,6.4331,6.5234,6.5071,6.4844
2023-09-27,5.5197,5.6321,5.9628,6.1874,6.2273,6.2527,6.2706,6.2976,6.3862,6.5141,6.504,6.4854
2023-09-26,5.5121,5.6252,5.9558,6.163,6.2127,6.2414,6.2654,6.2967,6.3845,6.5049,6.4867,6.482
2023-09-25,5.5042,5.6164,5.945,6.1128,6.1839,6.2082,6.2341,6.2707,6.3642,6.476,6.487,6.4814
2023-09-22,5.515,5.6102,5.9444,6.096,6.1816,6.2072,6.23,6.2625,6.3569,6.475,6.487,6.481
2023-09-21,5.5229,5.6114,5.939,6.0935,6.174,6.1952,6.2099,6.2324,6.3146,6.4214,6.4855,6.4835
2023-09-20,5.5154,5.6063,5.9437,6.1011,6.1754,6.1928,6.204,6.2248,6.3082,6.4082,6.4858,6.4836
2023-09-19,5.5124,5.5952,5.9321,6.1186,6.1827,6.2009,6.2158,6.2397,6.3214,6.4282,6.4889,6.4846
2023-09-18,5.5105,5.6036,5.9436,6.1448,6.2002,6.2144,6.2287,6.255,6.3456,6.4407,6.6285,6.6321
2023-09-15,5.5167,5.6225,5.9641,6.1636,6.2098,6.2231,6.2342,6.2566,6.344,6.444,6.6277,6.6321
2023-09-14,5.5244,5.6216,5.9604,6.1696,6.2081,6.2321,6.2529,6.2813,6.3645,6.4552,6.6283,6.6316
2023-09-13,5.5253,5.6194,5.9694,6.1861,6.2112,6.2385,6.2625,6.2929,6.3723,6.4543,6.6296,6.6326
2023-09-12,5.5015,5.6291,5.9931,6.229,6.2179,6.2453,6.2739,6.3098,6.3854,6.449,6.6296,6.6328
2023-09-11,5.5067,5.6205,5.9803,6.2277,6.2271,6.2514,6.2844,6.3307,6.4247,6.503,6.644,6.6343
2023-09-08,5.5711,5.6553,5.9867,6.193,6.2274,6.2582,6.295,6.3383,6.4154,6.4936,6.6532,6.6551
2023-09-07,5.5585,5.6359,5.9831,6.192,6.2263,6.2615,6.301,6.3462,6.4259,6.4994,6.6323,6.6339
2023-09-06,5.55,5.6321,5.9799,6.1944,6.2258,6.2578,6.2913,6.3298,6.4077,6.4979,6.634,6.6348
2023-09-05,5.556,5.6362,5.9726,6.2053,6.1966,6.2148,6.2373,6.2695,6.3496,6.4446,6.6365,6.6372
2023-09-04,5.5889,5.652,5.9816,6.2687,6.1943,6.204,6.2153,6.2387,6.3231,6.4226,6.605,6.605
2023-08-31,5.6305,5.7081,5.9878,6.2632,6.1863,6.1969,6.2046,6.2193,6.2865,6.3936,6.6243,6.6286
2023-08-30,5.6376,5.7123,5.9702,6.2647,6.19,6.1973,6.204,6.2207,6.2948,6.3934,6.5865,6.5821
2023-08-29,5.6542,5.7281,5.9822,6.2913,6.2248,6.2264,6.2329,6.2565,6.3494,6.447,6.7056,6.7074
2023-08-25,5.6503,5.7522,5.9993,6.3043,6.2411,6.2355,6.2422,6.267,6.3726,6.5225,6.7169,6.7172
2023-08-24,5.6086,5.7242,5.9966,6.307,6.2552,6.2582,6.271,6.2992,6.4027,6.5429,6.7082,6.7087
2023-08-23,5.6051,5.7301,6.0069,6.3164,6.2599,6.2623,6.2682,6.29,6.4008,6.5679,6.6561,6.6364
2023-08-22,5.6536,5.7344,6.0015,6.3166,6.2709,6.2781,6.2755,6.2868,6.3879,6.5618,6.6825,6.6995
2023-08-18,5.7138,5.7649,5.9996,6.3285,6.2707,6.2849,6.2851,6.2929,6.3815,6.5527,6.6839,6.6999
2023-08-17,5.7276,5.7585,6.0014,6.3294,6.2591,6.2756,6.2838,6.2993,6.3871,6.5609,6.6795,6.6994
2023-08-16,5.695,5.7568,6.0044,6.3467,6.2762,6.2903,6.2922,6.3035,6.3955,6.5606,6.6828,6.7012
2023-08-15,5.7298,5.752,5.9849,6.2854,6.2878,6.3166,6.3344,6.3579,6.4531,6.5955,6.6887,6.6925
2023-08-14,5.7616,5.8507,6.0216,6.3265,6.3033,6.324,6.3404,6.3678,6.4621,6.5798,6.7015,6.7051
2023-08-11,5.7527,5.8575,6.0551,6.2757,6.2985,6.3221,6.3424,6.3717,6.4595,6.5648,6.6993,6.7045
2023-08-10,5.7424,5.8129,6.018,6.3073,6.2962,6.3216,6.3436,6.372,6.4569,6.5678,6.6981,6.7046
2023-08-09,5.7143,5.7883,6.0156,6.3031,6.2983,6.3275,6.3523,6.3837,6.4719,6.5831,6.6982,6.7048
2023-08-08,5.6635,5.7848,5.9852,6.2498,6.299,6.3293,6.3558,6.39,6.4851,6.5861,6.6983,6.7043
2023-08-07,5.6397,5.7034,5.9378,6.267,6.2763,6.3247,6.3658,6.4095,6.5022,6.5932,6.6996,6.695
2023-08-04,5.6092,5.7015,5.9234,6.1975,6.2513,6.2931,6.3221,6.3494,6.4367,6.5633,6.6977,6.6911
2023-08-03,5.5172,5.6142,5.9177,6.1768,6.2413,6.2875,6.3163,6.3331,6.375,6.4707,6.6988,6.6912
2023-08-02,5.4575,5.5232,5.9462,6.136,6.2365,6.2809,6.3044,6.3147,6.3428,6.4043,6.683,6.6898
2023-08-01,5.5939,5.555,5.8833,6.1399,6.2375,6.2781,6.2956,6.2979,6.316,6.3898,6.6013,6.5986
2023-07-31,5.6276,5.5727,5.8912,6.1508,6.2269,6.2658,6.2842,6.2873,6.3058,6.4124,6.604,6.5985
2023-07-28,5.6932,5.6997,5.9347,6.1188,6.2067,6.2451,6.267,6.2805,6.3173,6.3562,6.6045,6.5996
2023-07-27,5.6794,5.6957,5.8899,6.1265,6.2207,6.2479,6.2552,6.2602,6.2939,6.3396,6.6107,6.603
2023-07-26,5.7884,5.792,5.8924,6.1326,6.2161,6.2494,6.2626,6.2695,6.2989,6.3926,6.6138,6.6
2023-07-25,5.7299,5.7845,5.9184,6.1656,6.1951,6.2336,6.2502,6.2576,6.2776,6.3312,6.6289,6.6051
2023-07-21,5.7481,5.808,5.9565,6.1451,6.1808,6.2165,6.2293,6.2328,6.2462,6.2962,6.6727,6.7054
2023-07-20,5.7689,5.8243,5.9563,6.1485,6.1712,6.2074,6.2226,6.2268,6.2349,6.2755,6.674,6.7069
2023-07-19,5.7891,5.8416,5.9972,6.1429,6.1814,6.2132,6.2248,6.2259,6.2261,6.255,6.689,6.7074
2023-07-18,5.7919,5.8525,6.0124,6.1437,6.2531,6.2687,6.2659,6.2578,6.271,6.3365,6.6854,6.6672
2023-07-17,5.8986,5.9422,6.0599,6.1954,6.2604,6.266,6.2578,6.2473,6.2688,6.3508,6.6801,6.6665
2023-07-14,5.9205,5.9793,6.0911,6.1789,6.2659,6.2713,6.2673,6.2606,6.2714,6.3097,6.7017,6.7013
2023-07-13,5.918,6.0181,6.1649,6.3064,6.3829,6.3952,6.3835,6.3694,6.4161,6.489,6.8162,6.8238
2023-07-12,5.9351,6.0389,6.1821,6.3016,6.4398,6.4496,6.4549,6.4693,6.543,6.6657,6.7354,6.6189
2023-07-11,5.9494,6.0555,6.198,6.2997,6.4303,6.447,6.4634,6.4846,6.5507,6.6836,6.6632,6.6217
2023-07-10,6.0161,6.0943,6.2182,6.299,6.4224,6.4314,6.4458,6.4696,6.5476,6.7034,6.6591,6.6225
2023-07-07,6.0217,6.1088,6.1939,6.2834,6.3871,6.3918,6.4106,6.4436,6.536,6.6878,6.7353,6.7348
2023-07-06,6.024,6.1136,6.2029,6.2751,6.3684,6.3751,6.389,6.416,6.514,6.6903,6.7285,6.729
2023-07-05,6.0042,6.114,6.1982,6.2852,6.346,6.3042,6.2673,6.2559,6.3659,6.5821,6.5115,6.5042
2023-07-04,6.0172,6.1346,6.1954,6.2934,6.3344,6.2786,6.2313,6.209,6.283,6.4556,6.1971,6.2037
2023-07-03,6.0076,6.1261,6.2944,6.2543,6.3198,6.2635,6.2156,6.1888,6.241,6.3508,6.1738,6.1812
2023-06-30,6.0026,6.1113,6.1815,6.2175,6.3171,6.2551,6.2026,6.1774,6.2223,6.3036,6.1771,6.1839
2023-06-29,5.9663,6.0959,6.1227,6.2105,6.3,6.227,6.1675,6.1328,6.1634,6.2298,6.1765,6.1878
2023-06-27,6.0007,6.0934,6.1257,6.2042,6.2882,6.2248,6.1698,6.1393,6.1664,6.2327,6.179,6.1899
2023-06-26,6.0253,6.0903,6.1059,6.1434,6.2052,6.1578,6.1073,6.0731,6.1018,6.2097,6.1759,6.1852
2023-06-23,5.9756,6.0886,6.0958,6.1301,6.2054,6.1618,6.1109,6.0726,6.0865,6.1876,6.176,6.1865
2023-06-22,5.9516,5.9896,5.9937,6.108,6.1353,6.1006,6.0658,6.0438,6.0743,6.1521,6.1768,6.184
2023-06-21,5.9136,5.952,5.9929,6.1082,6.0602,6.0168,5.9934,5.9927,6.0607,6.1348,6.1897,6.1984
2023-06-20,5.9025,5.9536,6.0248,6.1239,5.9962,5.9445,5.9099,5.8962,5.9573,6.08,6.0649,6.0676
2023-06-19,5.8239,5.9154,6.0059,6.1208,5.9829,5.9386,5.9181,5.9167,5.9707,6.072,6.0661,6.0682
2023-06-16,5.8629,5.8941,6.0297,6.0455,5.947,5.8961,5.8706,5.8747,5.9604,6.0753,6.0678,6.0691
2023-06-15,5.8361,5.8632,6.0125,6.0085,5.927,5.8804,5.8596,5.8663,5.9512,6.0729,6.0699,6.0705
2023-06-14,5.7916,5.8637,5.9358,6.0268,5.9145,5.8622,5.836,5.832,5.8749,5.9826,5.9361,5.9278
2023-06-13,5.7989,5.8659,5.9403,6.0277,5.8986,5.8432,5.8167,5.8141,5.8579,5.9268,5.9437,5.9331
2023-06-09,5.8077,5.8631,5.9009,5.9482,5.901,5.8428,5.8156,5.8127,5.8519,5.909,5.9437,5.9325
2023-06-08,5.7912,5.8423,5.9056,5.945,5.9062,5.8555,5.8283,5.8222,5.8601,5.9376,5.9176,5.9069
2023-06-07,5.7832,5.836,5.9059,5.945,5.8966,5.8273,5.7797,5.7568,5.7962,5.8953,5.8821,5.867
2023-06-06,5.7542,5.8019,5.9001,5.937,5.8918,5.8172,5.7687,5.7468,5.7815,5.8516,5.8853,5.8679
2023-06-05,5.7607,5.7838,5.947,5.953,5.8759,5.7968,5.7457,5.7273,5.7771,5.8651,5.8739,5.8578
2023-06-02,5.7608,5.7657,5.963,5.9314,5.8646,5.7971,5.7563,5.7394,5.777,5.8375,5.8745,5.8578
2023-06-01,5.7312,5.759,5.9708,5.9218,5.86,5.8026,5.7708,5.7601,5.7965,5.8424,5.9138,5.8974
2023-05-31,5.7283,5.7515,5.9638,5.9218,5.8594,5.8057,5.7752,5.764,5.8001,5.8574,5.9131,5.8974
2023-05-30,5.7645,5.8182,5.979,5.9279,5.8544,5.8068,5.7854,5.7861,5.8468,5.9222,5.9214,5.899
2023-05-29,5.7717,5.7933,5.9534,5.9151,5.8605,5.8145,5.7963,5.8003,5.8727,6.0099,6.0279,6.019
2023-05-26,5.8115,5.79,5.8632,5.8961,5.8433,5.787,5.7606,5.7603,5.8208,5.9397,5.9923,5.9814
2023-05-25,5.8341,5.8214,5.8543,5.9051,5.8166,5.7713,5.7546,5.7601,5.8159,5.9106,5.9472,5.9357
2023-05-24,5.8586,5.8405,5.862,5.9119,5.8019,5.7396,5.7136,5.7175,5.7845,5.8955,5.9222,5.9088
2023-05-23,5.752,5.8309,5.8616,5.9555,5.7961,5.7306,5.7029,5.7032,5.756,5.8474,5.8825,5.8674
2023-05-22,5.7662,5.8503,5.8795,5.9459,5.8027,5.7277,5.6786,5.6533,5.6805,5.7837,5.8646,5.8494
2023-05-19,5.6979,5.823,5.9062,5.9514,5.7961,5.7231,5.6756,5.6495,5.6809,5.7903,5.8406,5.8229
2023-05-18,5.6452,5.8194,5.9223,5.957,5.7968,5.7233,5.6727,5.6423,5.6547,5.7326,5.8208,5.798
2023-05-17,5.6838,5.8227,5.9519,5.9674,5.8308,5.757,5.6988,5.6585,5.6557,5.7202,5.893,5.8734
2023-05-16,5.6858,5.8279,5.9669,6.0089,5.8625,5.7924,5.7408,5.7085,5.7108,5.7729,5.8893,5.8708
2023-05-15,5.7417,5.8666,6.0216,6.0148,5.8813,5.8098,5.7646,5.7421,5.7573,5.8166,5.8915,5.8771
2023-05-12,5.8609,5.9167,6.057,5.9943,5.8708,5.7999,5.7628,5.7477,5.7617,5.8066,5.9324,5.9201
2023-05-11,5.8061,5.89,6.0354,6.0782,5.8681,5.8035,5.7657,5.7478,5.7608,5.8094,5.9123,5.8977
2023-05-10,5.8025,5.9091,6.0406,6.1597,5.8633,5.8053,5.7725,5.7559,5.7662,5.8387,5.9575,5.9465
2023-05-09,5.8083,5.9452,6.0559,6.181,5.8521,5.793,5.7548,5.7327,5.7419,5.8174,5.9326,5.9211
2023-05-08,5.7681,5.9187,6.0414,6.1618,5.9402,5.8821,5.8332,5.7962,5.7922,5.8691,5.9557,5.9315
2023-05-05,5.8176,5.9526,6.0613,6.1943,5.9524,5.8945,5.8558,5.8339,5.8591,5.9366,6.0409,6.0259
2023-05-04,5.7148,5.9245,6.0285,6.1941,5.9903,5.9437,5.9069,5.8836,5.9038,5.9843,6.1098,6.0745
2023-05-03,5.7041,5.9082,6.0139,6.2077,6.0295,5.9876,5.9602,5.9472,5.9827,6.0707,6.2536,6.237
2023-05-02,5.6546,5.8703,6.0027,6.2135,6.0326,5.9929,5.9745,5.9719,6.0099,6.1098,6.2927,6.2841
2023-04-28,5.6698,5.8194,6.012,6.1419,6.0195,5.9793,5.9606,5.9571,5.9963,6.1046,6.3093,6.3035
2023-04-27,5.5857,5.7923,5.999,6.1499,6.0241,5.9893,5.9694,5.9648,6.0051,6.1234,6.348,6.3429
2023-04-26,5.5501,5.7603,5.9444,6.1663,6.0266,5.9926,5.973,5.9688,6.0111,6.1234,6.3163,6.3109
2023-04-25,5.5128,5.7536,5.9688,6.2562,5.9968,5.9669,5.9544,5.9574,6.0129,6.1446,6.4061,6.4042
2023-04-24,5.4569,5.7148,5.9227,6.1833,5.9709,5.9458,5.9368,5.9426,6.0081,6.1611,6.4323,6.4341
2023-04-20,5.4519,5.648,5.919,6.1475,5.9589,5.9337,5.9291,5.9395,6.0087,6.1687,6.4346,6.435
2023-04-19,5.4226,5.6187,5.8568,6.1683,5.9474,5.9288,5.9335,5.9506,6.0185,6.1743,6.4401,6.4414
2023-04-18,5.2572,5.6265,5.8722,6.112,5.9052,5.8968,5.9139,5.9406,6.0243,6.1884,6.4422,6.4397
2023-04-17,5.2401,5.6145,5.8257,6.036,5.9014,5.8859,5.8938,5.9166,6.0156,6.1944,6.4359,6.4358
2023-04-14,5.1363,5.4374,5.7605,5.9998,5.8899,5.8723,5.8853,5.9147,6.021,6.185,6.4361,6.4348
2023-04-13,5.0766,5.3558,5.7157,5.9969,5.9078,5.9183,5.9172,5.9285,6.0168,6.1754,6.4364,6.4394
2023-04-12,5.0065,5.3117,5.6843,6.0176,5.8789,5.9044,5.9149,5.9326,6.0137,6.1549,6.4326,6.4313
2023-04-11,4.8906,5.1897,5.6815,6.0267,5.8584,5.8624,5.8833,5.9204,6.0333,6.1527,6.4335,6.4293
2023-04-05,4.8538,5.1479,5.6411,5.9944,5.8638,5.8671,5.8884,5.9283,6.048,6.155,6.429,6.424
2023-04-04,4.7766,5.1307,5.7054,6.0185,5.8586,5.8813,5.9135,5.9569,6.0656,6.1687,6.4946,6.4942
2023-04-03,4.7495,5.0868,5.7013,6.0225,5.8443,5.8727,5.9117,5.9614,6.072,6.1763,6.5169,6.5215
2023-03-31,4.648,5.0501,5.6771,6.0287,5.8489,5.8812,5.9186,5.968,6.094,6.2155,6.5556,6.5631
2023-03-30,4.5841,4.9882,5.637,6.0247,5.835,5.8958,5.9409,5.9915,6.1206,6.2695,6.6067,6.6166
2023-03-29,4.7086,5.0364,5.6069,6.0101,5.8478,5.8932,5.9398,5.9936,6.116,6.2591,6.5995,6.6102
2023-03-28,4.7731,5.0391,5.5945,5.977,5.8558,5.8983,5.9485,6.0061,6.1271,6.2653,6.6503,6.6609
2023-03-27,4.7403,5.0195,5.623,5.9598,5.8582,5.9003,5.952,6.0121,6.1251,6.2034,6.6205,6.6351
2023-03-24,4.7624,4.9666,5.5587,5.9397,5.8625,5.8945,5.9505,6.0174,6.1251,6.1878,6.6161,6.6318
2023-03-23,4.7399,4.9487,5.5932,5.9221,5.875,5.9037,5.9544,6.0167,6.1221,6.1965,6.6084,6.6251
2023-03-22,4.7041,4.8986,5.6084,5.9018,5.8911,5.9086,5.9481,6.0047,6.122,6.2163,6.6196,6.6358
2023-03-21,4.6853,4.8915,5.5551,5.8165,5.8686,5.8963,5.9439,6.0046,6.1221,6.2049,6.6309,6.6566
2023-03-20,4.719,4.9236,5.5713,5.8073,5.878,5.9078,5.9462,5.9916,6.086,6.1823,6.551,6.5571
2023-03-17,4.6919,4.8621,5.4456,5.8008,5.8852,5.9157,5.9497,5.9891,6.0859,6.2274,6.5565,6.5673
2023-03-16,4.6606,4.8289,5.4409,5.7924,5.8731,5.9049,5.9454,5.9909,6.0787,6.2063,6.5553,6.5684
2023-03-15,4.6589,4.8173,5.4344,5.7826,5.8686,5.9103,5.9448,5.9779,6.0601,6.2208,6.5752,6.5933
2023-03-14,4.6841,4.8051,5.4117,5.7892,5.8342,5.8832,5.9214,5.9561,6.0399,6.1665,6.4304,6.4282
2023-03-13,4.6656,4.8394,5.4902,5.7855,5.8442,5.8919,5.9345,5.9789,6.0774,6.1868,6.4881,6.4702
2023-03-10,4.7375,4.7112,5.3295,5.7163,5.889,5.9765,6.049,6.1092,6.2119,6.3375,6.589,6.5814
2023-03-09,4.5697,4.7106,5.3569,5.7243,5.8756,5.9602,6.0454,6.1237,6.2521,6.4118,6.613,6.6052
2023-03-08,4.5309,4.6782,5.2969,5.7368,5.8206,5.9111,6.0112,6.108,6.2536,6.3947,6.6089,6.5999
2023-03-07,4.4865,4.632,5.316,5.7011,5.7738,5.865,5.9733,6.0827,6.2515,6.3915,6.6136,6.5995
2023-03-06,4.4888,4.605,5.2772,5.6568,5.7287,5.8578,5.99,6.1124,6.2856,6.4627,6.7493,6.7615
2023-03-03,4.6435,4.617,5.1764,5.6089,5.6673,5.8025,5.9454,6.0847,6.2815,6.4496,6.7439,6.758
2023-03-02,4.5956,4.5458,5.1047,5.5558,5.6498,5.7758,5.9135,6.0521,6.2492,6.3934,6.6908,6.7
2023-03-01,4.5907,4.6755,5.1747,5.6027,5.6396,5.7647,5.8875,6.01,6.1897,6.3204,6.5994,6.5999
2023-02-28,4.3995,4.6027,5.1606,5.5771,5.643,5.7751,5.895,6.0131,6.1923,6.3249,6.5768,6.5666
2023-02-27,4.3562,4.586,5.1468,5.5681,5.6467,5.7882,5.8968,5.9932,6.1525,6.3116,6.5377,6.5345
2023-02-23,4.2824,4.4988,5.1415,5.4464,5.6531,5.8007,5.908,6.0,6.1534,6.3178,6.5374,6.533
2023-02-22,4.2771,4.4854,5.0702,5.4387,5.6345,5.7945,5.9144,6.0161,6.1767,6.3435,6.5623,6.5521
2023-02-21,4.2485,4.4383,5.0547,5.4591,5.63,5.7747,5.8847,5.9821,6.1596,6.3477,6.56,6.5485
2023-02-20,4.3073,4.5169,5.0448,5.4017,5.6151,5.7687,5.8901,5.9981,6.1774,6.3514,6.572,6.5755
2023-02-17,4.2916,4.4768,4.9937,5.3483,5.5781,5.7371,5.8692,5.9903,6.1851,6.3635,6.5725,6.5772
2023-02-16,4.2642,4.3911,4.9842,5.3395,5.4738,5.6913,5.8499,5.9787,6.1616,6.3308,6.5706,6.5766
2023-02-15,4.2394,4.3807,4.9833,5.3323,5.4386,5.6569,5.826,5.964,6.1435,6.292,6.5472,6.5447
2023-02-14,4.2224,4.3583,4.9719,5.3135,5.3971,5.6272,5.809,5.9575,6.1359,6.2732,6.6286,6.639
2023-02-13,4.2153,4.3545,4.9651,5.3241,5.4056,5.6397,5.8166,5.9551,6.1117,6.2303,6.6293,6.639
2023-02-10,4.2801,4.3439,4.9379,5.3252,5.3838,5.6136,5.7881,5.9279,6.0981,6.2272,6.5395,6.5357
2023-02-09,4.225,4.3265,4.9148,5.3195,5.3432,5.5893,5.7801,5.9323,6.1113,6.2532,6.5678,6.5711
2023-02-08,4.1793,4.3189,4.9044,5.3227,5.2973,5.5465,5.7506,5.9181,6.1157,6.2815,6.6685,6.6692
2023-02-07,4.1582,4.3348,4.9085,5.3134,5.4178,5.6312,5.7725,5.8887,6.0544,6.2004,6.504,6.5044
2023-02-06,4.1073,4.3251,4.904,5.3081,5.3803,5.6021,5.7388,5.8394,5.9589,6.0432,6.3635,6.3618
2023-02-03,4.1099,4.2768,4.9007,5.305,5.3496,5.5749,5.7181,5.823,5.9493,6.0449,6.329,6.3272
2023-02-02,4.089,4.2976,4.9124,5.3359,5.3589,5.5878,5.7274,5.829,5.9645,6.0655,6.3296,6.3265
2023-02-01,4.1126,4.3112,4.917,5.3387,5.3609,5.5849,5.7266,5.8298,5.9643,6.0998,6.4222,6.4169
2023-01-31,4.1276,4.312,4.9186,5.3307,5.3569,5.5873,5.7319,5.8319,5.962,6.1007,6.4736,6.473
2023-01-30,4.1233,4.3474,4.9373,5.4037,5.3575,5.5554,5.7054,5.8224,5.97,6.0794,6.4468,6.4485
2023-01-27,4.1313,4.3757,4.9535,5.3947,5.319,5.5344,5.6824,5.7853,5.9061,6.0271,6.4126,6.4166
2023-01-26,4.1111,4.3774,4.9512,5.391,5.3391,5.5497,5.6882,5.7839,5.9006,6.0221,6.3592,6.3562
2023-01-25,4.1159,4.3626,4.9418,5.4044,5.3465,5.5624,5.7032,5.7996,5.924,6.0773,6.4777,6.4155
2023-01-24,4.1312,4.4323,4.94,5.412,5.3997,5.6224,5.7516,5.8294,5.9283,6.0645,6.4847,6.4234
2023-01-23,4.1854,4.3932,5.0003,5.4477,5.4497,5.6729,5.8012,5.8874,6.024,6.1436,6.3988,6.3383
2023-01-20,4.0674,4.312,4.9977,5.4531,5.5184,5.7557,5.8883,5.97,6.0887,6.2196,6.565,6.5154
